"year","number","name","seasonal.status","Municipality","total_docks","station.id","n_institutions_1km","n_mbta_1km","Lat","Long","population","month","avg_TMIN","avg_TMAX","avg_precip","total_trips","membership_total"
2021,"D32008","Rowes Wharf at Atlantic Ave","Year Round","Boston",15,43,3,30,42.357143,-71.050699,657283,8,70,83.7,0.23,128,68
2021,"D32008","Rowes Wharf at Atlantic Ave","Year Round","Boston",15,43,3,30,42.357143,-71.050699,657283,9,62.6,76.7,0.25,128,68
2021,"D32009","Congress St at Boston City Hall","Year Round","Boston",23,44,6,31,42.36041775,-71.05752244,657283,6,65.1,83.6,0.09,172,76
2021,"D32009","Congress St at Boston City Hall","Year Round","Boston",23,44,6,31,42.36041775,-71.05752244,657283,7,65.7,79,0.32,172,76
2021,"D32009","Congress St at Boston City Hall","Year Round","Boston",23,44,6,31,42.36041775,-71.05752244,657283,8,70,83.7,0.23,172,76
2021,"D32009","Congress St at Boston City Hall","Year Round","Boston",23,44,6,31,42.36041775,-71.05752244,657283,9,62.6,76.7,0.25,172,76
2021,"D32010","Cross St at Hanover St","Year Round","Boston",19,47,4,26,42.362811,-71.056067,657283,6,65.1,83.6,0.09,441,212
2021,"D32010","Cross St at Hanover St","Year Round","Boston",19,47,4,26,42.362811,-71.056067,657283,7,65.7,79,0.32,441,212
2021,"D32010","Cross St at Hanover St","Year Round","Boston",19,47,4,26,42.362811,-71.056067,657283,8,70,83.7,0.23,441,212
2021,"D32010","Cross St at Hanover St","Year Round","Boston",19,47,4,26,42.362811,-71.056067,657283,9,62.6,76.7,0.25,441,212
2021,"D32011","Stuart St at Charles St","Year Round","Boston",18,49,9,31,42.351146,-71.066289,657283,6,65.1,83.6,0.09,138,72
2021,"D32011","Stuart St at Charles St","Year Round","Boston",18,49,9,31,42.351146,-71.066289,657283,7,65.7,79,0.32,138,72
2021,"D32011","Stuart St at Charles St","Year Round","Boston",18,49,9,31,42.351146,-71.066289,657283,8,70,83.7,0.23,138,72
2021,"D32011","Stuart St at Charles St","Year Round","Boston",18,49,9,31,42.351146,-71.066289,657283,9,62.6,76.7,0.25,138,72
2021,"D32012","Post Office Square","Winter Storage","Boston",19,48,7,32,42.35585436,-71.05459746,657283,6,65.1,83.6,0.09,89,61
2021,"D32012","Post Office Square","Winter Storage","Boston",19,48,7,32,42.35585436,-71.05459746,657283,7,65.7,79,0.32,89,61
2021,"D32012","Post Office Square","Winter Storage","Boston",19,48,7,32,42.35585436,-71.05459746,657283,8,70,83.7,0.23,89,61
2021,"D32012","Post Office Square","Winter Storage","Boston",19,48,7,32,42.35585436,-71.05459746,657283,9,62.6,76.7,0.25,89,61
2021,"D32013","Boylston St at Berkeley St","Year Round","Boston",15,50,7,26,42.35114198,-71.07329249,657283,6,65.1,83.6,0.09,115,79
2021,"D32013","Boylston St at Berkeley St","Year Round","Boston",15,50,7,26,42.35114198,-71.07329249,657283,7,65.7,79,0.32,115,79
2021,"D32013","Boylston St at Berkeley St","Year Round","Boston",15,50,7,26,42.35114198,-71.07329249,657283,8,70,83.7,0.23,115,79
2021,"D32013","Boylston St at Berkeley St","Year Round","Boston",15,50,7,26,42.35114198,-71.07329249,657283,9,62.6,76.7,0.25,115,79
2021,"D32014","Tremont St at West St","Year Round","Boston",15,54,9,36,42.354979,-71.063348,657283,6,65.1,83.6,0.09,202,99
2021,"D32014","Tremont St at West St","Year Round","Boston",15,54,9,36,42.354979,-71.063348,657283,7,65.7,79,0.32,202,99
2021,"D32014","Tremont St at West St","Year Round","Boston",15,54,9,36,42.354979,-71.063348,657283,8,70,83.7,0.23,202,99
2021,"D32014","Tremont St at West St","Year Round","Boston",15,54,9,36,42.354979,-71.063348,657283,9,62.6,76.7,0.25,202,99
2021,"D32015","Chinatown Gate Plaza","Year Round","Boston",19,59,6,36,42.351356,-71.059367,657283,6,65.1,83.6,0.09,166,100
2021,"D32015","Chinatown Gate Plaza","Year Round","Boston",19,59,6,36,42.351356,-71.059367,657283,7,65.7,79,0.32,166,100
2021,"D32015","Chinatown Gate Plaza","Year Round","Boston",19,59,6,36,42.351356,-71.059367,657283,8,70,83.7,0.23,166,100
2021,"D32015","Chinatown Gate Plaza","Year Round","Boston",19,59,6,36,42.351356,-71.059367,657283,9,62.6,76.7,0.25,166,100
2021,"D32016","Charles Circle - Charles St at Cambridge St","Year Round","Boston",19,60,5,23,42.36079297,-71.07118962,657283,6,65.1,83.6,0.09,601,405
2021,"D32016","Charles Circle - Charles St at Cambridge St","Year Round","Boston",19,60,5,23,42.36079297,-71.07118962,657283,7,65.7,79,0.32,601,405
2021,"D32016","Charles Circle - Charles St at Cambridge St","Year Round","Boston",19,60,5,23,42.36079297,-71.07118962,657283,8,70,83.7,0.23,601,405
2021,"D32016","Charles Circle - Charles St at Cambridge St","Year Round","Boston",19,60,5,23,42.36079297,-71.07118962,657283,9,62.6,76.7,0.25,601,405
2021,"D32017","Mugar Way at Beacon St","Year Round","Boston",19,58,6,22,42.35553628,-71.0728687,657283,6,65.1,83.6,0.09,183,90
2021,"D32017","Mugar Way at Beacon St","Year Round","Boston",19,58,6,22,42.35553628,-71.0728687,657283,7,65.7,79,0.32,183,90
2021,"D32017","Mugar Way at Beacon St","Year Round","Boston",19,58,6,22,42.35553628,-71.0728687,657283,8,70,83.7,0.23,183,90
2021,"D32017","Mugar Way at Beacon St","Year Round","Boston",19,58,6,22,42.35553628,-71.0728687,657283,9,62.6,76.7,0.25,183,90
2021,"D32018","Boston Convention and Exhibition Center - Summer St at West Side Dr","Year Round","Boston",23,65,0,15,42.34776345,-71.04535997,657283,6,65.1,83.6,0.09,61,18
2021,"D32018","Boston Convention and Exhibition Center - Summer St at West Side Dr","Year Round","Boston",23,65,0,15,42.34776345,-71.04535997,657283,7,65.7,79,0.32,61,18
2021,"D32018","Boston Convention and Exhibition Center - Summer St at West Side Dr","Year Round","Boston",23,65,0,15,42.34776345,-71.04535997,657283,8,70,83.7,0.23,61,18
2021,"D32018","Boston Convention and Exhibition Center - Summer St at West Side Dr","Year Round","Boston",23,65,0,15,42.34776345,-71.04535997,657283,9,62.6,76.7,0.25,61,18
2021,"D32019","Chinatown T Stop","Year Round","Boston",19,81,10,34,42.352409,-71.062679,657283,6,65.1,83.6,0.09,260,149
2021,"D32019","Chinatown T Stop","Year Round","Boston",19,81,10,34,42.352409,-71.062679,657283,7,65.7,79,0.32,260,149
2021,"D32019","Chinatown T Stop","Year Round","Boston",19,81,10,34,42.352409,-71.062679,657283,8,70,83.7,0.23,260,149
2021,"D32019","Chinatown T Stop","Year Round","Boston",19,81,10,34,42.352409,-71.062679,657283,9,62.6,76.7,0.25,260,149
2021,"D32020","Main St at Austin St","Year Round","Boston",11,94,4,13,42.375603,-71.064608,657283,6,65.1,83.6,0.09,101,55
2021,"D32020","Main St at Austin St","Year Round","Boston",11,94,4,13,42.375603,-71.064608,657283,7,65.7,79,0.32,101,55
2021,"D32020","Main St at Austin St","Year Round","Boston",11,94,4,13,42.375603,-71.064608,657283,8,70,83.7,0.23,101,55
2021,"D32020","Main St at Austin St","Year Round","Boston",11,94,4,13,42.375603,-71.064608,657283,9,62.6,76.7,0.25,101,55
2021,"D32021","Warren St at Chelsea St","Year Round","Boston",23,98,3,15,42.371848,-71.060292,657283,6,65.1,83.6,0.09,157,89
2021,"D32021","Warren St at Chelsea St","Year Round","Boston",23,98,3,15,42.371848,-71.060292,657283,7,65.7,79,0.32,157,89
2021,"D32021","Warren St at Chelsea St","Year Round","Boston",23,98,3,15,42.371848,-71.060292,657283,8,70,83.7,0.23,157,89
2021,"D32021","Warren St at Chelsea St","Year Round","Boston",23,98,3,15,42.371848,-71.060292,657283,9,62.6,76.7,0.25,157,89
2021,"D32022","West End Park","Year Round","Boston",35,109,5,25,42.36590788,-71.06446669,657283,6,65.1,83.6,0.09,17,9
2021,"D32022","West End Park","Year Round","Boston",35,109,5,25,42.36590788,-71.06446669,657283,7,65.7,79,0.32,17,9
2021,"D32022","West End Park","Year Round","Boston",35,109,5,25,42.36590788,-71.06446669,657283,8,70,83.7,0.23,17,9
2021,"D32022","West End Park","Year Round","Boston",35,109,5,25,42.36590788,-71.06446669,657283,9,62.6,76.7,0.25,17,9
2021,"D32023","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","Year Round","Boston",19,85,1,8,42.378338,-71.048927,657283,6,65.1,83.6,0.09,86,71
2021,"D32023","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","Year Round","Boston",19,85,1,8,42.378338,-71.048927,657283,7,65.7,79,0.32,86,71
2021,"D32023","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","Year Round","Boston",19,85,1,8,42.378338,-71.048927,657283,8,70,83.7,0.23,86,71
2021,"D32023","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","Year Round","Boston",19,85,1,8,42.378338,-71.048927,657283,9,62.6,76.7,0.25,86,71
2021,"D32024","Beacon St at Charles St","Year Round","Boston",19,120,9,26,42.356052,-71.069849,657283,6,65.1,83.6,0.09,310,125
2021,"D32024","Beacon St at Charles St","Year Round","Boston",19,120,9,26,42.356052,-71.069849,657283,7,65.7,79,0.32,310,125
2021,"D32024","Beacon St at Charles St","Year Round","Boston",19,120,9,26,42.356052,-71.069849,657283,8,70,83.7,0.23,310,125
2021,"D32024","Beacon St at Charles St","Year Round","Boston",19,120,9,26,42.356052,-71.069849,657283,9,62.6,76.7,0.25,310,125
2021,"D32026","Hayes Square - Vine St at Moulton St","Winter Storage","Boston",19,129,1,8,42.377022,-71.056605,657283,6,65.1,83.6,0.09,33,21
2021,"D32026","Hayes Square - Vine St at Moulton St","Winter Storage","Boston",19,129,1,8,42.377022,-71.056605,657283,7,65.7,79,0.32,33,21
2021,"D32026","Hayes Square - Vine St at Moulton St","Winter Storage","Boston",19,129,1,8,42.377022,-71.056605,657283,8,70,83.7,0.23,33,21
2021,"D32026","Hayes Square - Vine St at Moulton St","Winter Storage","Boston",19,129,1,8,42.377022,-71.056605,657283,9,62.6,76.7,0.25,33,21
2021,"D32028","Brighton Center - Washington St at Cambridge St","Year Round","Boston",17,175,0,8,42.34894857,-71.15027189,657283,6,65.1,83.6,0.09,64,43
2021,"D32028","Brighton Center - Washington St at Cambridge St","Year Round","Boston",17,175,0,8,42.34894857,-71.15027189,657283,7,65.7,79,0.32,64,43
2021,"D32028","Brighton Center - Washington St at Cambridge St","Year Round","Boston",17,175,0,8,42.34894857,-71.15027189,657283,8,70,83.7,0.23,64,43
2021,"D32028","Brighton Center - Washington St at Cambridge St","Year Round","Boston",17,175,0,8,42.34894857,-71.15027189,657283,9,62.6,76.7,0.25,64,43
2021,"D32029","Washington St at Brock St","Year Round","Boston",15,174,1,4,42.34895285,-71.16031677,657283,6,65.1,83.6,0.09,30,15
2021,"D32029","Washington St at Brock St","Year Round","Boston",15,174,1,4,42.34895285,-71.16031677,657283,7,65.7,79,0.32,30,15
2021,"D32029","Washington St at Brock St","Year Round","Boston",15,174,1,4,42.34895285,-71.16031677,657283,8,70,83.7,0.23,30,15
2021,"D32029","Washington St at Brock St","Year Round","Boston",15,174,1,4,42.34895285,-71.16031677,657283,9,62.6,76.7,0.25,30,15
2021,"D32031","Oak Square - 615 Washington St","Year Round","Boston",15,208,1,2,42.35057,-71.166491,657283,6,65.1,83.6,0.09,32,16
2021,"D32031","Oak Square - 615 Washington St","Year Round","Boston",15,208,1,2,42.35057,-71.166491,657283,7,65.7,79,0.32,32,16
2021,"D32031","Oak Square - 615 Washington St","Year Round","Boston",15,208,1,2,42.35057,-71.166491,657283,8,70,83.7,0.23,32,16
2021,"D32031","Oak Square - 615 Washington St","Year Round","Boston",15,208,1,2,42.35057,-71.166491,657283,9,62.6,76.7,0.25,32,16
2021,"D32032","Silber Way","Year Round","Boston",19,227,2,14,42.349496,-71.10057592,657283,6,65.1,83.6,0.09,228,150
2021,"D32032","Silber Way","Year Round","Boston",19,227,2,14,42.349496,-71.10057592,657283,7,65.7,79,0.32,228,150
2021,"D32032","Silber Way","Year Round","Boston",19,227,2,14,42.349496,-71.10057592,657283,8,70,83.7,0.23,228,150
2021,"D32032","Silber Way","Year Round","Boston",19,227,2,14,42.349496,-71.10057592,657283,9,62.6,76.7,0.25,228,150
2021,"D32033","Commonwealth Ave at Chiswick Rd","Year Round","Boston",19,344,1,6,42.34024645,-71.15168806,657283,6,65.1,83.6,0.09,35,17
2021,"D32033","Commonwealth Ave at Chiswick Rd","Year Round","Boston",19,344,1,6,42.34024645,-71.15168806,657283,7,65.7,79,0.32,35,17
2021,"D32033","Commonwealth Ave at Chiswick Rd","Year Round","Boston",19,344,1,6,42.34024645,-71.15168806,657283,8,70,83.7,0.23,35,17
2021,"D32033","Commonwealth Ave at Chiswick Rd","Year Round","Boston",19,344,1,6,42.34024645,-71.15168806,657283,9,62.6,76.7,0.25,35,17
2021,"D32034","Commonwealth Ave at Kelton St","Year Round","Boston",15,338,0,11,42.34835863,-71.13997217,657283,6,65.1,83.6,0.09,96,70
2021,"D32034","Commonwealth Ave at Kelton St","Year Round","Boston",15,338,0,11,42.34835863,-71.13997217,657283,7,65.7,79,0.32,96,70
2021,"D32034","Commonwealth Ave at Kelton St","Year Round","Boston",15,338,0,11,42.34835863,-71.13997217,657283,8,70,83.7,0.23,96,70
2021,"D32034","Commonwealth Ave at Kelton St","Year Round","Boston",15,338,0,11,42.34835863,-71.13997217,657283,9,62.6,76.7,0.25,96,70
2021,"D32035","Harvard Ave at Brainerd Rd","Year Round","Boston",15,332,0,12,42.34953017,-71.13022771,657283,6,65.1,83.6,0.09,154,112
2021,"D32035","Harvard Ave at Brainerd Rd","Year Round","Boston",15,332,0,12,42.34953017,-71.13022771,657283,7,65.7,79,0.32,154,112
2021,"D32035","Harvard Ave at Brainerd Rd","Year Round","Boston",15,332,0,12,42.34953017,-71.13022771,657283,8,70,83.7,0.23,154,112
2021,"D32035","Harvard Ave at Brainerd Rd","Year Round","Boston",15,332,0,12,42.34953017,-71.13022771,657283,9,62.6,76.7,0.25,154,112
2021,"D32036","Main St at Baldwin St","Year Round","Boston",19,280,2,10,42.380857,-71.070629,657283,6,65.1,83.6,0.09,57,43
2021,"D32036","Main St at Baldwin St","Year Round","Boston",19,280,2,10,42.380857,-71.070629,657283,7,65.7,79,0.32,57,43
2021,"D32036","Main St at Baldwin St","Year Round","Boston",19,280,2,10,42.380857,-71.070629,657283,8,70,83.7,0.23,57,43
2021,"D32036","Main St at Baldwin St","Year Round","Boston",19,280,2,10,42.380857,-71.070629,657283,9,62.6,76.7,0.25,57,43
2021,"D32037","Medford St at Charlestown BCYF","Year Round","Boston",19,358,3,10,42.38042947,-71.06055722,657283,6,65.1,83.6,0.09,51,32
2021,"D32037","Medford St at Charlestown BCYF","Year Round","Boston",19,358,3,10,42.38042947,-71.06055722,657283,7,65.7,79,0.32,51,32
2021,"D32037","Medford St at Charlestown BCYF","Year Round","Boston",19,358,3,10,42.38042947,-71.06055722,657283,8,70,83.7,0.23,51,32
2021,"D32037","Medford St at Charlestown BCYF","Year Round","Boston",19,358,3,10,42.38042947,-71.06055722,657283,9,62.6,76.7,0.25,51,32
2021,"D32038","Main St at Thompson Sq","Year Round","Boston",15,327,3,15,42.37487847,-71.06383499,657283,6,65.1,83.6,0.09,58,36
2021,"D32038","Main St at Thompson Sq","Year Round","Boston",15,327,3,15,42.37487847,-71.06383499,657283,7,65.7,79,0.32,58,36
2021,"D32038","Main St at Thompson Sq","Year Round","Boston",15,327,3,15,42.37487847,-71.06383499,657283,8,70,83.7,0.23,58,36
2021,"D32038","Main St at Thompson Sq","Year Round","Boston",15,327,3,15,42.37487847,-71.06383499,657283,9,62.6,76.7,0.25,58,36
2021,"D32039","Charlestown Navy Yard","Year Round","Boston",23,356,1,9,42.37412455,-71.054812,657283,6,65.1,83.6,0.09,161,96
2021,"D32039","Charlestown Navy Yard","Year Round","Boston",23,356,1,9,42.37412455,-71.054812,657283,7,65.7,79,0.32,161,96
2021,"D32039","Charlestown Navy Yard","Year Round","Boston",23,356,1,9,42.37412455,-71.054812,657283,8,70,83.7,0.23,161,96
2021,"D32039","Charlestown Navy Yard","Year Round","Boston",23,356,1,9,42.37412455,-71.054812,657283,9,62.6,76.7,0.25,161,96
2021,"D32040","Williams St at Washington St","Year Round","Boston",23,279,0,6,42.306539,-71.107669,657283,6,65.1,83.6,0.09,20,16
2021,"D32040","Williams St at Washington St","Year Round","Boston",23,279,0,6,42.306539,-71.107669,657283,7,65.7,79,0.32,20,16
2021,"D32040","Williams St at Washington St","Year Round","Boston",23,279,0,6,42.306539,-71.107669,657283,8,70,83.7,0.23,20,16
2021,"D32040","Williams St at Washington St","Year Round","Boston",23,279,0,6,42.306539,-71.107669,657283,9,62.6,76.7,0.25,20,16
2021,"D32041","Stony Brook T Stop","Year Round","Boston",19,282,0,9,42.316966,-71.104374,657283,6,65.1,83.6,0.09,81,50
2021,"D32041","Stony Brook T Stop","Year Round","Boston",19,282,0,9,42.316966,-71.104374,657283,7,65.7,79,0.32,81,50
2021,"D32041","Stony Brook T Stop","Year Round","Boston",19,282,0,9,42.316966,-71.104374,657283,8,70,83.7,0.23,81,50
2021,"D32041","Stony Brook T Stop","Year Round","Boston",19,282,0,9,42.316966,-71.104374,657283,9,62.6,76.7,0.25,81,50
2021,"D32042","Park Plaza at Charles St S.","Year Round","Boston",19,345,9,30,42.35182807,-71.06781138,657283,6,65.1,83.6,0.09,119,66
2021,"D32042","Park Plaza at Charles St S.","Year Round","Boston",19,345,9,30,42.35182807,-71.06781138,657283,7,65.7,79,0.32,119,66
2021,"D32042","Park Plaza at Charles St S.","Year Round","Boston",19,345,9,30,42.35182807,-71.06781138,657283,8,70,83.7,0.23,119,66
2021,"D32042","Park Plaza at Charles St S.","Year Round","Boston",19,345,9,30,42.35182807,-71.06781138,657283,9,62.6,76.7,0.25,119,66
2021,"D32043","Harrison Ave at Bennet St","Year Round","Boston",19,365,7,31,42.3494261,-71.0620996,657283,6,65.1,83.6,0.09,104,72
2021,"D32043","Harrison Ave at Bennet St","Year Round","Boston",19,365,7,31,42.3494261,-71.0620996,657283,7,65.7,79,0.32,104,72
2021,"D32043","Harrison Ave at Bennet St","Year Round","Boston",19,365,7,31,42.3494261,-71.0620996,657283,8,70,83.7,0.23,104,72
2021,"D32043","Harrison Ave at Bennet St","Year Round","Boston",19,365,7,31,42.3494261,-71.0620996,657283,9,62.6,76.7,0.25,104,72
2021,"D32045","Dartmouth St at Newbury St","Year Round","Boston",19,370,6,24,42.35096144,-71.07782811,657283,6,65.1,83.6,0.09,243,125
2021,"D32045","Dartmouth St at Newbury St","Year Round","Boston",19,370,6,24,42.35096144,-71.07782811,657283,7,65.7,79,0.32,243,125
2021,"D32045","Dartmouth St at Newbury St","Year Round","Boston",19,370,6,24,42.35096144,-71.07782811,657283,8,70,83.7,0.23,243,125
2021,"D32045","Dartmouth St at Newbury St","Year Round","Boston",19,370,6,24,42.35096144,-71.07782811,657283,9,62.6,76.7,0.25,243,125
2021,"D32046","Boylston St at Exeter St","Year Round","Boston",19,372,6,24,42.34958942,-71.07946779,657283,6,65.1,83.6,0.09,168,100
2021,"D32046","Boylston St at Exeter St","Year Round","Boston",19,372,6,24,42.34958942,-71.07946779,657283,7,65.7,79,0.32,168,100
2021,"D32046","Boylston St at Exeter St","Year Round","Boston",19,372,6,24,42.34958942,-71.07946779,657283,8,70,83.7,0.23,168,100
2021,"D32046","Boylston St at Exeter St","Year Round","Boston",19,372,6,24,42.34958942,-71.07946779,657283,9,62.6,76.7,0.25,168,100
2021,"D32047","Clarendon St at Newbury St","Winter Storage","Boston",19,384,8,22,42.35159662,-71.07561663,657283,6,65.1,83.6,0.09,149,83
2021,"D32047","Clarendon St at Newbury St","Winter Storage","Boston",19,384,8,22,42.35159662,-71.07561663,657283,7,65.7,79,0.32,149,83
2021,"D32047","Clarendon St at Newbury St","Winter Storage","Boston",19,384,8,22,42.35159662,-71.07561663,657283,8,70,83.7,0.23,149,83
2021,"D32047","Clarendon St at Newbury St","Winter Storage","Boston",19,384,8,22,42.35159662,-71.07561663,657283,9,62.6,76.7,0.25,149,83
2021,"D32048","Shawmut Ave at Oak St W","Year Round","Boston",15,399,6,34,42.34854543,-71.06559185,657283,6,65.1,83.6,0.09,96,66
2021,"D32048","Shawmut Ave at Oak St W","Year Round","Boston",15,399,6,34,42.34854543,-71.06559185,657283,7,65.7,79,0.32,96,66
2021,"D32048","Shawmut Ave at Oak St W","Year Round","Boston",15,399,6,34,42.34854543,-71.06559185,657283,8,70,83.7,0.23,96,66
2021,"D32048","Shawmut Ave at Oak St W","Year Round","Boston",15,399,6,34,42.34854543,-71.06559185,657283,9,62.6,76.7,0.25,96,66
2021,"D32049","Stuart St at Berkeley St","Year Round","Boston",19,415,7,30,42.34954403,-71.07242074,657283,6,65.1,83.6,0.09,153,92
2021,"D32049","Stuart St at Berkeley St","Year Round","Boston",19,415,7,30,42.34954403,-71.07242074,657283,7,65.7,79,0.32,153,92
2021,"D32049","Stuart St at Berkeley St","Year Round","Boston",19,415,7,30,42.34954403,-71.07242074,657283,8,70,83.7,0.23,153,92
2021,"D32049","Stuart St at Berkeley St","Year Round","Boston",19,415,7,30,42.34954403,-71.07242074,657283,9,62.6,76.7,0.25,153,92
2021,"D32050","Blossom St at Charles St","Winter Storage","Boston",15,416,3,25,42.36435589,-71.06959369,657283,6,65.1,83.6,0.09,143,101
2021,"D32050","Blossom St at Charles St","Winter Storage","Boston",15,416,3,25,42.36435589,-71.06959369,657283,7,65.7,79,0.32,143,101
2021,"D32050","Blossom St at Charles St","Winter Storage","Boston",15,416,3,25,42.36435589,-71.06959369,657283,8,70,83.7,0.23,143,101
2021,"D32050","Blossom St at Charles St","Winter Storage","Boston",15,416,3,25,42.36435589,-71.06959369,657283,9,62.6,76.7,0.25,143,101
